kind,serv_id,serv_nm,rule,disability_severity,income_pct_max,evidence,source_excerpt
income_unresolved,WLF00006212,환경오염피해 구제급여,none,,,,"환경오염피해 구제급여 환경오염피해자의 환경오염으로 인한 피해 입증 및 손해배상이 어려운 피해자들에게 신속하고 실효적인 피해구제를 통해 경제적인 부담을 줄여줍니다. 환경오혐피해 구제란? 원인자가 존재하지않거나 배상능력이 없어 환경오염피해의 전부 또는 일부를 배상받지 못하는 피해자에 대해 구제급여 적합여부 등을 검토하여 구제급여를 지급하는 제도입니다. * 단, 해당사업자가 받은 피해와 해당 사업자의 종업원이 업무상 받은 피해는 제외 환경오염피해 구제급여 신청 대상은? 환경오염 피해로 인한 생명, 신체 및 재산에 피해가 발생되었다고 의심되는 대상자 입니다. 환경오염피해 인과관계 판단기준을 충족하는 피해자에 대하여 중앙환경분쟁조정피해구제위원회에서 심의·결정합니다. 환경오염피해 배상책임 및 구제에 관한 법률 제23조"
income_unresolved,WLF00006228,푸른등대기부장학금,none,,,,"푸른등대기부장학금 저소득층 및 소외계층 가정 학생들을 위한 장학금 지원으로 인류 발전에 기여할 수 있는 우수인재 양성을 도모하고자 합니다. 고등교육법 제2조* 각 호의 규정에 따른 학교에 재학중인 학생을 대상으로 각 기부처별 장학생 선발자격을 충족하는 학생을 지원합니다.※ 단, 기술대학, 방송대학, 통신대학, 방송통신대학 및 사이버대학은 제외 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006229,"국민내일배움카드제 직업훈련지원(훈련비, 훈련장려금)",none,,,,"국민내일배움카드제 직업훈련지원(훈련비, 훈련장려금) 급격한 기술발전에 적응하고 노동시장 변화에 대응하는 사회안전망 차원에서 생애에 걸친 역량개발 향상 등을 위해 국민 스스로 직업능력개발훈련을 실시할 수 있도록 훈련비 등을 지원합니다. 75세 미만 모든 국민을 대상으로 지원합니다. 단, 현직 공무원, 사립학교 교직원, 졸업예정학년이 아닌 고등학교 재학생, 졸업까지의 수업연한이 2년을 초과하여 남은 대학 재학생, 연매출 4억원 이상의 자영업자, 월 임금 300만원 이상인 대규모기업종사자(45세 미만), 월평균소득 500만원 이상인 특수형태근로종사자 등은 제외 자세한 사항은 국민내일배움카드 운영규정 제4조(지원 및 지원제외) 참고 부탁드립니다. 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006249,해외취업 지원,none,,,,"해외취업 지원 해외 취업을 희망하는 청년을 대상으로 구인기업 맞춤 교육 제공 및 양질의 해외 취업 일자리 연계를 지원합니다. [해외통합정보망(월드잡플러스)] 해외취업을 희망하는 청년 [K-Move 스쿨] 대한민국 국민으로서 아래 요건에 해당하는 자 &#9312; 34세 이하*로 해외취업에 결격사유가 없는 자 (30% 범위 내에서 연령 초과하여 모집 가능) * 단, 군에 복무한 자에 대하여 1년 미만은 1세, 1년 이상 2년 미만은 2세, 2년 이상은 3세의 상한연령을 연장한다. &#9313; 구인업체가 요구한 채용조건(연령 등)에 부합하는 자 &#9314; 최종 학교(대학교 이하) 졸업자 또는 최종학년인 자로 연수 종료 후 졸업 및 해외취업이 가능한 자 [해외취업알선] 해외취업을 할 수 있는 합법적인 비자 "
income_unresolved,WLF00006250,농어촌 기본소득 시범사업,none,,,,"농어촌 기본소득 시범사업 소멸위기 지역 주민을 대상으로 기본소득 지급을 통해 주민 삶의 질 향상, 지역 경제 및 공동체 활성화 등 농어촌 인구감소 지역을 지원합니다. 시범사업 대상지역 10개 군(연천, 정선, 옥천, 청양, 장수, 순창, 곡성, 신안, 영양, 남해)에서 실거주하고 있는 주민을 대상으로 지원합니다. 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006263,저소득 지역가입자 보험료 지원,none,,,,"저소득 지역가입자 보험료 지원 경제적으로 취약한 저소득 지역가입자에 대해 국민연금 보험료의 일부를 지원하여, 국민연금 가입 기간 확보 및 지속 납입 독려를 통한 노후 소득의 보장을 강화합니다. 국민연금 지역가입자가 일정 수준의 재산 및 소득기준을 충족한 경우 지원대상이 되며 1인당 생애 최대 12개월까지 지원됩니다. (재산) 과세표준 6억원 미만 (소득) 종합소득 연 1,680만원 미만(사업+근로소득 제외) (기준소득월액) 80만원 미만 지원대상의 내용을 참고해 주시기 바랍니다."
income_unresolved,WLF00006264,생활안정자금(융자)(이차보전),none,,,,"생활안정자금(융자)(이차보전) 근로자, 특수형태근로종사자, 1인 자영업자가 혼례·자녀 양육 등을 대출할 대, 대출 이자의 일부를 근로복지공단이 지원해 금융부담을 완화합니다. 근로자, 특수형태근로종사자, 1인 자영업자(산재보험 가입 중소기업사업주) 중 각 요건 해당자 (재직요건) 신청일 현재 소속 사업장에 3개월 이상 근로 도는 산재보험 가입기간이 3개월 이상인 1인 자영업자(융자신청일이 속한 달의 직전달 말일에 고용된 근로자가 없는 사람에 한함) (소득요건) 월평균 소득이 3인가구 기준 중위소득 이하('26년 5,359,036원) * 소득요건은 은행에서 판단 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006268,불법사금융예방대출,none,,,,"불법사금융예방대출 불법사금융에 노출되기 쉬운 저신용·저소득 금융취약계층의 대출수요를 정책서민금융으로 흡수하기 위해 소액의 생계비를 긴급하게 지원합니다. 신용평점 하위 20%이면서 연소득 3,500만원 이하인 자 ※ 불법사금융예방대출 전용 금융교육 이수 또는 보건복지부 복지멤버십 가입 필수 지원제외대상 - 한국신용정보원에 체납정보, 금융질서문란정보가 등재된 자 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006270,중소기업 취업연계 장학사업 (희망사다리 I유형),none,,,,"중소기업 취업연계 장학사업 (희망사다리 I유형) 중소․중견기업 취업 및 창업을 희망하는 대학생에게 장학금을 지원합니다. 대한민국 국적자로 선발 학기 기준으로 사업 참여대학*에 재학 중인 자(대학 3학년 이상, 전문대 2학년 이상) * (사업 참여대학) 사업 참여 가능 대학** 중 중소기업 취업연계 장학사업에 참여 중인 대학** (사업 참여 가능 대학) 「고등교육법」 제2조 제1호(대학), 제2호(산업대학), 제4호(전문대학)에 해당하는 대학․산업대학․전문대학 및 특별법에 따라 설립된 대학 중 국립대법인, 과학기술원, 전통문화대, 한국농수산대, 한국에너지공과대학 선발기준 (신규 장학생) 학생 성적과 중소기업 취.창업 의지를 평가하여 대학별로 장학생을 추천하고 재단 심사 후 최종 선발 동점자에 대한 처리기준은 "
income_unresolved,WLF00006272,소상공인 특례 햇살론카드,none,,,,"소상공인 특례 햇살론카드 개인사업자가 최소한의 상환 능력을 충족하면 사업 경비 등 지출에 부담 없이 영업을 지속할 수 있도록 도움을 주고 경제적 재기를 지원합니다. 신용평점 하위 50%이하이면서 연간 가처분 소득 600만원 이상인 개인사업자를 대상으로 지원합니다. '26년 4월부터 KCB 875점 또는 NICE 889점 이하 햇살론 카드 필수교육 이수 또는 서금원 자영업 컨설팅 이수 필수 개인회생, 개인워크아웃, 새출발기금, 서금원 자체 채무조정 성실상환자의 경우 6개월 이상 성실 상환 시 공공정보 등재 시에도 신청가능 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006273,햇살론특례,none,,,,"햇살론특례 소득 증빙이 어렵거나 신용등급이 상대적으로 낮아 햇살론 일반보증을 이용하기 어려운 최저신용자를 제도권 금융으로 지원합니다. 개인신용평점 하위 20%이하이면서 연소득 35백만원 이하인 자를 대상으로 지원합니다. 개인회생, 개인워크아웃, 새출발기금, 서금원 자체 채무조정 성실상환자의 경우 6개월 이상 성실 상환 시 공공정보 등재 시에도 신청가능 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006274,햇살론일반,none,,,,"햇살론일반 제도권 금융기관 이용이 러여누 저신용·저소득자의 생계지를 지원하여 서민증의 경제적 자립·자활을 도모합니다. 소득증빙이 가능하며 연소득 3천5백만원 이거나, 또는 개인신용평점 하위 20%이하이면서 연소득 4천5백만원 이하인 자를 대상으로 지원합니다. * '26년 4월부터 KCB 700점 또는 NICE 749점 이하 개인회생, 개인워크아웃, 새출발기금, 서금원 자체 채무조정 성실상환자의 경우 6개월 이상 성실 상환 시 공공정보 등재 시에도 신청가능 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006275,햇살론카드,none,,,,"햇살론카드 신용카드 발급이 어려워 할부·포인트 등 이용혜택에서 소외된 저신용자 분들의 금융상품 선택권을 확대하고 건전한 소비로 이어질 수 있도록 지원합니다. 개인신용평점 하위 20%이하 중 개인신용카드를 미 보유 중이며, 연 가처분 소득이 연 600만원 이상인 자를 대상으로 지원합니다. * '26년 4월부터 KCB 700점 또는 NICE 749점 이하 햇살론 카드 필수교육(3과목) 이수 필수 개인회생, 개인워크아웃, 새출발기금, 서금원 자체 채무조정 성실상환자의 경우 6개월 이상 성실 상환 시 공공정보 등재 시에도 신청가능 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006276,서민금융진흥원 자영업 컨설팅,none,,,,"서민금융진흥원 자영업 컨설팅 미소금융 등 서민금융 이용자 또는 이용 요건을 갖춘 저신용 영세 자영업자를 대상으로 경영진단과 사업 솔루션 제공을 통해 사업 환경 개선을 도모합니다. 연소득 4,500만원 이하이면서 신용점수가 하위 20%에 해당하는 서민금융진흥원 및 서민금융 상품을 이용하는 자영업자이거나 창업예정자를 대상으로 지원합니다. 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006278,서민금융진흥원 소액보험(한부모가정의료보험),none,,,,"서민금융진흥원 소액보험(한부모가정의료보험) 경제적 기반이 취약하고, 불의의 사고로 마주할 수 있는 경제적 위기에 대응 할 수 있도록 보험계약의 체결·유지를 지원합니다. 한부모가족의 18세 미만 아동과 그 부양자 중 아래에 해당하는 자를 대상으로 지원합니다. 1.한부모가족 아동양육비 지원대상자 2. 생계/의료급여 대상자가 아닌 자 한부모가족증명서, 가족관계증명서(상세), 사회보장급여통지서(아동양육비 필수기재) 등 필수서류를 통해 자격요건 확인 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006288,서민금융진흥원 금융상품 알선,none,,,,"서민금융진흥원 금융상품 알선 서민 취약계층이 ‘몰라서’ 대부업, 불법사금융 등 고금리 대출을 이용하는 일이 없도록 맞춤형 민간 및 정책 서민금융상품을 안내하고 연계합니다. 소득, 신용 등에 맞는 맞춤형 금융상품을 알아보고자 하는 서민, 취약계층을 지원합니다. ※ 연계 금융상품별 지원 대상 상이 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006289,위기임신 및 보호출산 지원,none,,,,"위기임신 및 보호출산 지원 위기임산부가 원가정 양육을 할 수 있도록 임신.출산 및 양육 지원 제도 안내 등 상담을 진행하고, 불가피한 경우 의료기관에서 가명으로 진료를 받고 출산할 수 있도록 지원합니다. 임신 중이거나 분만 후 6개월 미만으로 출산 및 양육에 어려움을 격고 있는 위기임산부, 보호출산 산모, 보호출산 아동 및 아동의 생부를 대상으로 지원합니다. * 연령, 혼인여부, 소득 관계 없음 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006290,경남동행론(직접대출),none,,,,"경남동행론(직접대출) 제도권 금융 이용이 어려운 취약 경남도민 대상으로 소액자금을 지원합니다. 아래 두 가지 요건을 모두 충족한 자를 대상으로 지원합니다. &#9312; 대출신청일 기준 주민등록상 경상남도 90일 이상 연속 거주자 &#9313; 신용평점 하위 20%이면서 연소득 3,500만원 이하인 자 ※ 지원제외대상 : 한국신용정보원에 체납정보, 금융질서문란정보가 등재된 자, 경남동행론(위탁보증) 상품의 보증 잔액 또는 대위변제채권 잔액 보유자 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006292,난임치료휴가급여 지원,none,,,,"난임치료휴가급여 지원 연간 6일(최초 2일 유급) 이내의 난임치료 휴가 사용이 가능하며, 난임치료 시술을 예정 중인 근로자에게 난임치료휴가 급여를 지원합니다. 난임치료를 받기 위하여 휴가를 사용하려는 남녀 근로자 중 아래의 요건을 모두 갖춘 근로자를 대상으로 지원합니다. 남녀고용평등법 제18조의3 난임치료휴가를 사용한 우선지원대상기업 소속 근로자일 것 휴가가 끝난 날 이전까지의 피보험 단위기간이 180일 이상일 것 휴가를 시작한 날 이후 1개월부터 끝난 날 이후 12개월 이내에 신청 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006301,"위기청년(가족돌봄, 고립은둔) 전담 지원사업",none,unknown,,,"위기청년(가족돌봄, 고립은둔) 전담 지원사업 청년들에게 공정한 출발 기회 제공하고, 위기청년 조기 발굴 및 회복과 자립을 지원합니다. 가족돌봄청(소)년(13세~34세)으로, 가족돌봄청년 세부선정 기준은 아래와 같습니다. &#9312;돌봄대상가족이 있을 것(고령,장애,질병,중증수술 등) &#9313;돌봄대상가족과 도움필요 아동ㆍ청년 외 35세 이상 다른 가족 구성원이 없을 것 (35세 이상 가족 구성원이 거주불명, 국외체류, 장애 등으로 실질적으로 돌봄을 수행할 수 없는 상황에 있는 경우 예외) &#9314;돌봄대상가족과 도움필요 아동ㆍ청년의 「주민등록법」상 주소지가 일치할 것(주소지가 다르더라도 실질적 돌봄을 유지하는 경우 예외) 고립은둔청년(19세~34세)으로, 세부 선정기준은 아래와 같습니다. 고립청년:"
income_unresolved,WLF00006315,가족전용상담전화,none,,,,"가족전용상담전화 가족유형별, 특성별 생애주기 맞춤형 상담, 정보제공 등 수행, 종합적·전문적 가족정책 및 정보제공 상담으로 다양한 가족을 지원합니다. 미혼모,부, 한부모, 이주여성, 다문화가족, 일반가족 등을 지원합니다. 별도 선정기준 없음"
income_unresolved,WLF00006319,대지급금,none,,,,"대지급금 근로자가 기업의 도산 등으로 인하여 임금(또는 휴업수당, 출산전후휴가기간 중 급여) 등을 지급받지 못한 경우 국가가 사업주를 대신하여 일정 범위의 체불임금 등을 지급함으로써 체불 근로자의 생활안정을 도모합니다. 지급 사유 및 대상 (도산대지급금) 체불 사업주에 대한 법원의 회생 절차 개시결정 또는 파산 선고 결정, 지방고용노동관서의 도산 등 사실 인정 - 퇴직 근로자만 대상 (간이대지급금) 미지급 임금 등의 지급을 명하는 법원의 확정판결이 있는 경우 또는 지방고용노동관서의 체불 임금등․사업주 확인서로 체불 임금 등이 확인된 경우-퇴직 근로자 또는 저소득 재직 근로자(최저임금 110% 미만)가 대상 지원대상의 내용을 참고해주시기 바랍니다."
income_unresolved,WLF00006357,강남구 아빠 육아휴직장려금 지원사업,none,,,,"강남구 아빠 육아휴직장려금 지원사업 남성의 육아참여를 장려하여 여성의 경력단절 예방 및 일‧가정 양립을 지원하고 아동의 정서적 안정을 도모하여 출산율 증가에 기여하고자 함. 1. 지원대상 - 신청일 기준 1년 이상 계속하여 강남구에 주민등록이 되어있는 남성 육아휴직자 (대상 자녀 강남구에 주민등록된 경우) ※ 단, 시행일(2026. 1. 1.) 이후 휴직자 - 고용보험 가입자로 육아휴직급여 수급자(공무원, 교사 등 연금수급자 제외) - 동일한 육아휴직기간으로 고용노동부 6+6 부모육아휴직제 지원대상자는 특례 종료 후 지원 가능 (특례 기간은 제외하고 지급)2. 지원금액 - 육아휴직 기간당 월 30만원 / 최대 1년지원 ※ 30일 미만 기간은 일할계산(1일당 1만원으로 함)3. 신청방법 - 온라인 신청(정부2"
income_unresolved,WLF00006641,용산구 발달장애인 배상책임보험 가입 지원,none,unknown,,,"용산구 발달장애인 배상책임보험 가입 지원 발달장애인의 신체적·재산적 피해에 대한 배상책임을 보장함으로써, 발달장애인과 보호자의 경제적 부담을 완화하고 사회적 안전망을 강화하고자 함. 용산구 주민등록 발달장애인 680명 *지원대상 : 관내 발달장애인(지적‧자폐성) 전 연령*지원내용 : 일상생활 중 발생하는 피해 상황에 대한 보상금 지원*지원방법 : 사고발생 시 보험사에서 대상자에게 보험금 지급"
income_unresolved,WLF00006656,관악구 한의약 난임치료 지원 사업,none,,,,"관악구 한의약 난임치료 지원 사업 자연임신을 원하는 원인불명의 난임부부를 위한 첩약 치료비용 지원 - 원인불명의 난임을 진단받은 부부(사실혼 부부 포함)- 여성 나이 기준 없음- 부부 공동치료, 단독치료 가능- 신청일 기준 부부 한 명 이상이 대한민국 국적이면서 주민등록상 관악구민- 소득, 재산 기준 없음 - 원인불명의 난임 진단자 (N979)- 여성 나이 기준 없음- 신청일 기준 부부 한 명 이상이 대한민국 국적이면서 주민등록상 관악구민- 소득, 재산 기준 없음"
