# cb.cb_institutions.required_documents_ai 스냅샷 (DB 현재 상태, 서류 1개 = 1행). confidence/note는 배치 실행 중에만 존재해 DB에 없다. 재생성: python scripts/dump_required_documents.py
serv_id,serv_nm,source,generated_at,doc_no,document,url,url_type,n_docs,provision_type,n_basfrm,apply_method_head
WLF00006215,청년내일채움공제,web_search,2026-07-28T14:43:37.654665+00:00,8,신분증 사본 (기업주 및 청년),,,8,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 전국 고용센터에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 전국 고용센터에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 전국 고용센터에"
WLF00006229,"국민내일배움카드제 직업훈련지원(훈련비, 훈련장려금)",web_search,2026-07-28T14:43:37.654665+00:00,1,국민내일배움카드 신청서,,,6,전자바우처(바우처),0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 고용노동부 소속기관(관할 고용복지플러스센터) 에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 고용노동부 소속기관(관할 고용복지플러스센터) 에서 조사 및"
WLF00006229,"국민내일배움카드제 직업훈련지원(훈련비, 훈련장려금)",web_search,2026-07-28T14:43:37.654665+00:00,2,개인정보 수집·이용 및 제공에 관한 동의서,,,6,전자바우처(바우처),0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 고용노동부 소속기관(관할 고용복지플러스센터) 에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 고용노동부 소속기관(관할 고용복지플러스센터) 에서 조사 및"
WLF00006229,"국민내일배움카드제 직업훈련지원(훈련비, 훈련장려금)",web_search,2026-07-28T14:43:37.654665+00:00,3,국민내일배움카드 신청자의 권리 및 의무사항 확인서,,,6,전자바우처(바우처),0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 고용노동부 소속기관(관할 고용복지플러스센터) 에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 고용노동부 소속기관(관할 고용복지플러스센터) 에서 조사 및"
WLF00006229,"국민내일배움카드제 직업훈련지원(훈련비, 훈련장려금)",web_search,2026-07-28T14:43:37.654665+00:00,4,이의심사 청구서,,,6,전자바우처(바우처),0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 고용노동부 소속기관(관할 고용복지플러스센터) 에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 고용노동부 소속기관(관할 고용복지플러스센터) 에서 조사 및"
WLF00006229,"국민내일배움카드제 직업훈련지원(훈련비, 훈련장려금)",web_search,2026-07-28T14:43:37.654665+00:00,5,신분증,,,6,전자바우처(바우처),0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 고용노동부 소속기관(관할 고용복지플러스센터) 에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 고용노동부 소속기관(관할 고용복지플러스센터) 에서 조사 및"
WLF00006229,"국민내일배움카드제 직업훈련지원(훈련비, 훈련장려금)",web_search,2026-07-28T14:43:37.654665+00:00,6,국민내일배움카드 발급 확인서,,,6,전자바우처(바우처),0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 고용노동부 소속기관(관할 고용복지플러스센터) 에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 고용노동부 소속기관(관할 고용복지플러스센터) 에서 조사 및"
WLF00006235,현장실습 기업현장 교육지원,web_search,2026-07-28T14:43:37.654665+00:00,1,기업현장교사 자격 확인서,,,3,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 보"
WLF00006235,현장실습 기업현장 교육지원,web_search,2026-07-28T14:43:37.654665+00:00,2,재직증명서,,,3,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 보"
WLF00006235,현장실습 기업현장 교육지원,web_search,2026-07-28T14:43:37.654665+00:00,3,사업자등록증,,,3,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 보"
WLF00006236,고교 취업연계 장려금,web_search,2026-07-28T14:43:37.654665+00:00,1,취업연계 장려금 신청서,,,5,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 보"
WLF00006236,고교 취업연계 장려금,web_search,2026-07-28T14:43:37.654665+00:00,2,직업교육 위탁과정 교육 증빙서류,,,5,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 보"
WLF00006236,고교 취업연계 장려금,web_search,2026-07-28T14:43:37.654665+00:00,3,본인 명의 계좌,,,5,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 보"
WLF00006236,고교 취업연계 장려금,web_search,2026-07-28T14:43:37.654665+00:00,4,전자서명 인증서,,,5,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 보"
WLF00006236,고교 취업연계 장려금,web_search,2026-07-28T14:43:37.654665+00:00,5,법정대리인 동의서 (미성년자 경우),,,5,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장학재단에서 보"
WLF00006238,고령자 계속고용장려금,web_search,2026-07-28T14:43:37.654665+00:00,1,고령자 계속고용장려금 신청서,,,4,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 고용노동부 고용센터에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 고용노동부에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 고용노동부에서"
WLF00006238,고령자 계속고용장려금,web_search,2026-07-28T14:43:37.654665+00:00,2,"계속고용제도 도입 사실을 증명할 수 있는 서류 (취업규칙, 단체협약 등)",,,4,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 고용노동부 고용센터에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 고용노동부에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 고용노동부에서"
WLF00006238,고령자 계속고용장려금,web_search,2026-07-28T14:43:37.654665+00:00,3,계속고용된 근로자의 근로계약서 사본,,,4,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 고용노동부 고용센터에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 고용노동부에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 고용노동부에서"
WLF00006238,고령자 계속고용장려금,web_search,2026-07-28T14:43:37.654665+00:00,4,계속고용된 근로자의 월별 임금대장 및 임금지급 증빙서류,,,4,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 고용노동부 고용센터에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 고용노동부에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 고용노동부에서"
WLF00006239,영양플러스 사업,web_search,2026-07-28T14:49:02.647109+00:00,1,신분증,,,7,기타,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 보건소에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 보건소에서 보장 결정 이의신청"
WLF00006239,영양플러스 사업,web_search,2026-07-28T14:49:02.647109+00:00,2,주민등록등본,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000015,certificate_issuance,7,기타,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 보건소에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 보건소에서 보장 결정 이의신청"
WLF00006239,영양플러스 사업,web_search,2026-07-28T14:49:02.647109+00:00,3,건강보험 자격확인서,,,7,기타,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 보건소에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 보건소에서 보장 결정 이의신청"
WLF00006239,영양플러스 사업,web_search,2026-07-28T14:49:02.647109+00:00,4,건강보험료 납부 확인서,https://www.nhis.or.kr/nhis/index.do,certificate_issuance,7,기타,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 보건소에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 보건소에서 보장 결정 이의신청"
WLF00006239,영양플러스 사업,web_search,2026-07-28T14:49:02.647109+00:00,5,산모수첩 또는 의사진단서·소견서(출산 전),,,7,기타,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 보건소에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 보건소에서 보장 결정 이의신청"
WLF00006239,영양플러스 사업,web_search,2026-07-28T14:49:02.647109+00:00,6,출생증명서(출산 후),,,7,기타,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 보건소에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 보건소에서 보장 결정 이의신청"
WLF00006239,영양플러스 사업,web_search,2026-07-28T14:49:02.647109+00:00,7,기초생활수급자 또는 차상위계층 증명서,,,7,기타,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 보건소에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 보건소에서 보장 결정 이의신청"
WLF00006241,정신질환자 치료비 지원 사업,web_search,2026-07-28T14:43:37.654665+00:00,1,정신질환자 치료비 지원 신청서 (환자용 또는 의료기관용),,,8,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 정신건강복지센터에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 각 지자체 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 정"
WLF00006241,정신질환자 치료비 지원 사업,web_search,2026-07-28T14:43:37.654665+00:00,2,본인 확인서류 (주민등록등(초)본 또는 주민등록증 또는 운전면허증 등),,,8,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 정신건강복지센터에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 각 지자체 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 정"
WLF00006241,정신질환자 치료비 지원 사업,web_search,2026-07-28T14:43:37.654665+00:00,3,"외국인 추가 구비서류 (의료보험 납입증명서, 외국인등록증 등)",,,8,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 정신건강복지센터에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 각 지자체 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 정"
WLF00006241,정신질환자 치료비 지원 사업,web_search,2026-07-28T14:43:37.654665+00:00,4,행정정보공동이용 사전동의서,,,8,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 정신건강복지센터에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 각 지자체 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 정"
WLF00006241,정신질환자 치료비 지원 사업,web_search,2026-07-28T14:43:37.654665+00:00,5,개인정보 수집·이용·제공에 대한 동의서,,,8,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 정신건강복지센터에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 각 지자체 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 정"
WLF00006241,정신질환자 치료비 지원 사업,web_search,2026-07-28T14:43:37.654665+00:00,6,치료비 영수증·계산서 (의료기관용),,,8,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 정신건강복지센터에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 각 지자체 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 정"
WLF00006241,정신질환자 치료비 지원 사업,web_search,2026-07-28T14:43:37.654665+00:00,7,건강보험료 납부확인서 또는 건강보험 자격확인서 등 소득증빙서류,https://www.nhis.or.kr/nhis/index.do,certificate_issuance,8,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 정신건강복지센터에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 각 지자체 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 정"
WLF00006241,정신질환자 치료비 지원 사업,web_search,2026-07-28T14:43:37.654665+00:00,8,기납부한 환자 명의 통장 사본,,,8,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 정신건강복지센터에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 각 지자체 보건소에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 정"
WLF00006245,어업활동지원,web_search,2026-07-28T14:43:37.654665+00:00,1,신청서,,,5,프로그램/서비스(서비스),0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 제주특별자치도 수산정책과에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 경상남도 수산안전기술원 에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍"
WLF00006245,어업활동지원,web_search,2026-07-28T14:43:37.654665+00:00,2,진단서,,,5,프로그램/서비스(서비스),0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 제주특별자치도 수산정책과에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 경상남도 수산안전기술원 에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍"
WLF00006245,어업활동지원,web_search,2026-07-28T14:43:37.654665+00:00,3,입원확인서,,,5,프로그램/서비스(서비스),0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 제주특별자치도 수산정책과에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 경상남도 수산안전기술원 에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍"
WLF00006245,어업활동지원,web_search,2026-07-28T14:43:37.654665+00:00,4,의사소견서,,,5,프로그램/서비스(서비스),0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 제주특별자치도 수산정책과에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 경상남도 수산안전기술원 에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍"
WLF00006245,어업활동지원,web_search,2026-07-28T14:43:37.654665+00:00,5,진료기록,,,5,프로그램/서비스(서비스),0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 제주특별자치도 수산정책과에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍/면/동 주민센터, 경상남도 수산안전기술원 에서 ‘서비스 신청’ 신청기관연락처목록: 거주지 읍"
WLF00006246,우수고등학교 해외유학 장학금(드림장학금),web_search,2026-07-28T14:43:37.654665+00:00,1,개인정보동의서 및 서약서,,,7,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단 홈페이지에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단 홈페이지에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 "
WLF00006246,우수고등학교 해외유학 장학금(드림장학금),web_search,2026-07-28T14:43:37.654665+00:00,2,지원자 서약서,,,7,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단 홈페이지에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단 홈페이지에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 "
WLF00006246,우수고등학교 해외유학 장학금(드림장학금),web_search,2026-07-28T14:43:37.654665+00:00,3,기초생활수급자 증명서 또는 차상위계층 관련 증명서(택1),https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=14600000280,certificate_issuance,7,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단 홈페이지에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단 홈페이지에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 "
WLF00006246,우수고등학교 해외유학 장학금(드림장학금),web_search,2026-07-28T14:43:37.654665+00:00,4,학교생활기록부 사본 (원본대조필 포함),,,7,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단 홈페이지에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단 홈페이지에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 "
WLF00006246,우수고등학교 해외유학 장학금(드림장학금),web_search,2026-07-28T14:43:37.654665+00:00,5,자기소개서,,,7,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단 홈페이지에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단 홈페이지에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 "
WLF00006246,우수고등학교 해외유학 장학금(드림장학금),web_search,2026-07-28T14:43:37.654665+00:00,6,학교장 추천서,,,7,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단 홈페이지에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단 홈페이지에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 "
WLF00006246,우수고등학교 해외유학 장학금(드림장학금),web_search,2026-07-28T14:43:37.654665+00:00,7,교사의견서,,,7,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장학재단 홈페이지에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장학재단 홈페이지에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 "
WLF00006247,산재근로자 대체인력지원,web_search,2026-07-28T14:49:02.647109+00:00,1,대체인력지원금 청구서,,,5,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 근로복지공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 근로복지공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 근로복지공단에서 보"
WLF00006247,산재근로자 대체인력지원,web_search,2026-07-28T14:49:02.647109+00:00,2,대체인력·산재근로자 근로계약서,,,5,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 근로복지공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 근로복지공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 근로복지공단에서 보"
WLF00006247,산재근로자 대체인력지원,web_search,2026-07-28T14:49:02.647109+00:00,3,임금대장,,,5,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 근로복지공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 근로복지공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 근로복지공단에서 보"
WLF00006247,산재근로자 대체인력지원,web_search,2026-07-28T14:49:02.647109+00:00,4,출근부,,,5,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 근로복지공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 근로복지공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 근로복지공단에서 보"
WLF00006247,산재근로자 대체인력지원,web_search,2026-07-28T14:49:02.647109+00:00,5,통장사본,,,5,현금지급,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 근로복지공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 근로복지공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 근로복지공단에서 보"
WLF00006248,직장인 든든한 점심밥,web_search,2026-07-28T14:43:37.654665+00:00,1,사업신청서,,,4,기타,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 각 시도 담당과에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 각 시도 담당과에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 각 시도 담"
WLF00006248,직장인 든든한 점심밥,web_search,2026-07-28T14:43:37.654665+00:00,2,중소기업확인서,,,4,기타,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 각 시도 담당과에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 각 시도 담당과에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 각 시도 담"
WLF00006248,직장인 든든한 점심밥,web_search,2026-07-28T14:43:37.654665+00:00,3,식대 지급 증빙서류,,,4,기타,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 각 시도 담당과에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 각 시도 담당과에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 각 시도 담"
WLF00006248,직장인 든든한 점심밥,web_search,2026-07-28T14:43:37.654665+00:00,4,4대 보험 가입자 명부 또는 근로자 인적사항 자료,,,4,기타,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 각 시도 담당과에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 각 시도 담당과에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 각 시도 담"
WLF00006252,근로지원인 지원,web_search,2026-07-28T14:43:37.654665+00:00,1,근로지원인 서비스 신청서,,,3,"현금지급, 프로그램/서비스(서비스)",0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장애인고용공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장애인고용공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장애"
WLF00006252,근로지원인 지원,web_search,2026-07-28T14:43:37.654665+00:00,2,개인정보 수집·이용 및 제공 사전 동의서,,,3,"현금지급, 프로그램/서비스(서비스)",0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장애인고용공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장애인고용공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장애"
WLF00006252,근로지원인 지원,web_search,2026-07-28T14:43:37.654665+00:00,3,장애인 근로자가 중증장애인 기준에 적합함을 인정할 수 있는 서류,,,3,"현금지급, 프로그램/서비스(서비스)",0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장애인고용공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장애인고용공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장애"
WLF00006253,장애인고용개선장려금,web_search,2026-07-28T14:43:37.654665+00:00,1,장애인고용개선장려금 지급 신청서,,,6,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장애인고용공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장애인고용공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장애"
WLF00006253,장애인고용개선장려금,web_search,2026-07-28T14:43:37.654665+00:00,2,장애인 근로자 명부,,,6,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장애인고용공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장애인고용공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장애"
WLF00006253,장애인고용개선장려금,web_search,2026-07-28T14:43:37.654665+00:00,3,장애인 또는 중증장애인임을 인정할 수 있는 서류 사본,,,6,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장애인고용공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장애인고용공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장애"
WLF00006253,장애인고용개선장려금,web_search,2026-07-28T14:43:37.654665+00:00,4,장애인 근로자의 근로계약서 사본,,,6,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장애인고용공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장애인고용공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장애"
WLF00006253,장애인고용개선장려금,web_search,2026-07-28T14:43:37.654665+00:00,5,장애인 근로자의 월별 임금대장 사본,,,6,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장애인고용공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장애인고용공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장애"
WLF00006253,장애인고용개선장려금,web_search,2026-07-28T14:43:37.654665+00:00,6,원천징수이행상황신고서 또는 전체 근로자의 월별 임금대장 사본,,,6,현금지급,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국장애인고용공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국장애인고용공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국장애"
WLF00006257,장애인 건강보험료 경감,web_search,2026-07-28T14:49:02.647109+00:00,1,장애인등록증,https://www.gov.kr,certificate_issuance,1,기타,0,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 국민건강보험공단에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 국민건강보험공단에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 국민건강보험"
WLF00006260,장애인 주택개조사업,web_search,2026-07-28T14:49:02.647109+00:00,1,장애인 주택개조사업 신청서,,,6,프로그램/서비스(서비스),0,조사기관연락처목록: 담당 시/군/구청 또는 시.군(각 광역 및 기초 지방정부)에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 시.군(각 광역 및 기초 지방정부)에서 보장 결정 지급기관연락처목록: 담당 
WLF00006260,장애인 주택개조사업,web_search,2026-07-28T14:49:02.647109+00:00,2,임대인 동의서,,,6,프로그램/서비스(서비스),0,조사기관연락처목록: 담당 시/군/구청 또는 시.군(각 광역 및 기초 지방정부)에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 시.군(각 광역 및 기초 지방정부)에서 보장 결정 지급기관연락처목록: 담당 
